transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file,transaction_ts,quantity_num,unit_price_num
T003946,S005,C082,P005,4,120000,2026-08-05 15:10:11,sales_2026_08_05.csv,2026-08-05 15:10:11,4,120000.0
T003947,S004,C012,P024,2,40000,2026-08-05 08:57:38,sales_2026_08_05.csv,2026-08-05 08:57:38,2,40000.0
T003948,S003,C029,P026,3,30000,2026-08-05 12:51:04,sales_2026_08_05.csv,2026-08-05 12:51:04,3,30000.0
T003949,S005,C099,P030,1,50000,2026-08-05 14:23:37,sales_2026_08_05.csv,2026-08-05 14:23:37,1,50000.0
T003950,S005,C009,P030,1,50000,2026-08-05 10:34:35,sales_2026_08_05.csv,2026-08-05 10:34:35,1,50000.0
T003951,S003,C049,P021,1,10000,2026-08-05 12:05:34,sales_2026_08_05.csv,2026-08-05 12:05:34,1,10000.0
T003952,S004,C084,P030,1,50000,2026-08-05 08:47:24,sales_2026_08_05.csv,2026-08-05 08:47:24,1,50000.0
T003953,S005,C056,P021,2,10000,2026-08-05 10:25:17,sales_2026_08_05.csv,2026-08-05 10:25:17,2,10000.0
T003954,S002,C029,P026,1,30000,2026-08-05 13:08:03,sales_2026_08_05.csv,2026-08-05 13:08:03,1,30000.0
T003955,S001,C038,P009,1,45000,2026-08-05 18:53:41,sales_2026_08_05.csv,2026-08-05 18:53:41,1,45000.0
T003956,S001,C012,P003,2,15000,2026-08-05 18:57:32,sales_2026_08_05.csv,2026-08-05 18:57:32,2,15000.0
T003957,S005,C025,P011,4,75000,2026-08-05 18:46:33,sales_2026_08_05.csv,2026-08-05 18:46:33,4,75000.0
T003958,S001,C074,P024,3,40000,2026-08-05 12:39:14,sales_2026_08_05.csv,2026-08-05 12:39:14,3,40000.0
T003959,S002,C041,P012,3,12000,2026-08-05 08:53:14,sales_2026_08_05.csv,2026-08-05 08:53:14,3,12000.0
T003960,S005,C095,P013,4,35000,2026-08-05 11:33:33,sales_2026_08_05.csv,2026-08-05 11:33:33,4,35000.0
T003961,S003,C008,P001,1,450000,2026-08-05 10:36:53,sales_2026_08_05.csv,2026-08-05 10:36:53,1,450000.0
T003962,S005,C025,P019,1,55000,2026-08-05 08:09:19,sales_2026_08_05.csv,2026-08-05 08:09:19,1,55000.0
T003963,S004,C055,P028,3,28000,2026-08-05 09:02:51,sales_2026_08_05.csv,2026-08-05 09:02:51,3,28000.0
T003964,S003,C087,P011,4,75000,2026-08-05 12:59:06,sales_2026_08_05.csv,2026-08-05 12:59:06,4,75000.0
T003965,S002,C067,P030,3,50000,2026-08-05 11:44:10,sales_2026_08_05.csv,2026-08-05 11:44:10,3,50000.0
T003966,S005,C076,P022,1,18000,2026-08-05 09:59:02,sales_2026_08_05.csv,2026-08-05 09:59:02,1,18000.0
T003967,S001,C051,P008,3,390000,2026-08-05 15:52:37,sales_2026_08_05.csv,2026-08-05 15:52:37,3,390000.0
T003968,S005,C059,P001,2,450000,2026-08-05 11:55:41,sales_2026_08_05.csv,2026-08-05 11:55:41,2,450000.0
T003969,S002,C038,P011,4,75000,2026-08-05 17:22:13,sales_2026_08_05.csv,2026-08-05 17:22:13,4,75000.0
T003970,S002,C064,P027,2,18000,2026-08-05 10:39:02,sales_2026_08_05.csv,2026-08-05 10:39:02,2,18000.0
T003971,S004,C019,P022,2,18000,2026-08-05 13:55:20,sales_2026_08_05.csv,2026-08-05 13:55:20,2,18000.0
T003974,S003,C065,P011,4,75000,2026-08-05 09:40:37,sales_2026_08_05.csv,2026-08-05 09:40:37,4,75000.0
T003975,S001,C036,P023,2,22000,2026-08-05 09:46:38,sales_2026_08_05.csv,2026-08-05 09:46:38,2,22000.0
T003976,S005,C062,P028,1,28000,2026-08-05 14:44:04,sales_2026_08_05.csv,2026-08-05 14:44:04,1,28000.0
T003977,S002,C064,P021,2,10000,2026-08-05 10:54:05,sales_2026_08_05.csv,2026-08-05 10:54:05,2,10000.0
T003978,S004,C008,P010,4,8000,2026-08-05 09:53:45,sales_2026_08_05.csv,2026-08-05 09:53:45,4,8000.0
T003979,S003,C020,P026,1,30000,2026-08-05 18:13:38,sales_2026_08_05.csv,2026-08-05 18:13:38,1,30000.0
T003980,S002,C094,P027,3,18000,2026-08-05 08:28:22,sales_2026_08_05.csv,2026-08-05 08:28:22,3,18000.0
T003981,S002,C090,P030,2,50000,2026-08-05 14:12:59,sales_2026_08_05.csv,2026-08-05 14:12:59,2,50000.0
T003982,S001,C100,P024,2,40000,2026-08-05 14:01:51,sales_2026_08_05.csv,2026-08-05 14:01:51,2,40000.0
T003983,S004,C094,P006,3,280000,2026-08-05 10:45:24,sales_2026_08_05.csv,2026-08-05 10:45:24,3,280000.0
T003984,S003,C085,P013,4,35000,2026-08-05 12:58:49,sales_2026_08_05.csv,2026-08-05 12:58:49,4,35000.0
T003985,S002,C003,P030,4,50000,2026-08-05 08:57:54,sales_2026_08_05.csv,2026-08-05 08:57:54,4,50000.0
T003986,S004,C044,P018,2,25000,2026-08-05 15:56:02,sales_2026_08_05.csv,2026-08-05 15:56:02,2,25000.0
T003987,S004,C045,P014,4,7000,2026-08-05 10:26:19,sales_2026_08_05.csv,2026-08-05 10:26:19,4,7000.0
T003988,S004,C051,P025,4,210000,2026-08-05 10:07:38,sales_2026_08_05.csv,2026-08-05 10:07:38,4,210000.0
T003989,S005,C094,P003,2,15000,2026-08-05 11:27:49,sales_2026_08_05.csv,2026-08-05 11:27:49,2,15000.0
T003990,S003,C090,P010,2,8000,2026-08-05 17:55:33,sales_2026_08_05.csv,2026-08-05 17:55:33,2,8000.0
T003991,S002,C090,P030,3,50000,2026-08-05 16:45:40,sales_2026_08_05.csv,2026-08-05 16:45:40,3,50000.0
T003992,S005,C051,P028,2,28000,2026-08-05 18:24:56,sales_2026_08_05.csv,2026-08-05 18:24:56,2,28000.0
T003993,S002,C042,P004,2,25000,2026-08-05 15:10:17,sales_2026_08_05.csv,2026-08-05 15:10:17,2,25000.0
T003994,S005,C007,P025,3,210000,2026-08-05 15:17:31,sales_2026_08_05.csv,2026-08-05 15:17:31,3,210000.0
T003995,S003,C059,P028,3,28000,2026-08-05 13:16:49,sales_2026_08_05.csv,2026-08-05 13:16:49,3,28000.0
T003996,S002,C074,P021,3,10000,2026-08-05 17:57:25,sales_2026_08_05.csv,2026-08-05 17:57:25,3,10000.0
T003997,S004,C090,P005,2,120000,2026-08-05 13:37:10,sales_2026_08_05.csv,2026-08-05 13:37:10,2,120000.0
T003998,S003,C019,P016,1,95000,2026-08-05 11:54:20,sales_2026_08_05.csv,2026-08-05 11:54:20,1,95000.0
T003999,S002,C096,P007,4,165000,2026-08-05 15:02:38,sales_2026_08_05.csv,2026-08-05 15:02:38,4,165000.0
T004000,S001,C047,P007,1,165000,2026-08-05 14:00:27,sales_2026_08_05.csv,2026-08-05 14:00:27,1,165000.0
T004001,S005,C014,P024,4,40000,2026-08-05 09:21:51,sales_2026_08_05.csv,2026-08-05 09:21:51,4,40000.0
T004002,S002,C049,P022,1,18000,2026-08-05 12:19:11,sales_2026_08_05.csv,2026-08-05 12:19:11,1,18000.0
T004003,S002,C008,P014,3,7000,2026-08-05 11:26:47,sales_2026_08_05.csv,2026-08-05 11:26:47,3,7000.0
T004004,S003,C061,P004,4,25000,2026-08-05 17:18:54,sales_2026_08_05.csv,2026-08-05 17:18:54,4,25000.0
T004005,S001,C016,P006,3,280000,2026-08-05 12:10:02,sales_2026_08_05.csv,2026-08-05 12:10:02,3,280000.0
T004006,S003,C076,P017,1,85000,2026-08-05 17:02:13,sales_2026_08_05.csv,2026-08-05 17:02:13,1,85000.0
T004007,S002,C081,P014,4,7000,2026-08-05 12:51:58,sales_2026_08_05.csv,2026-08-05 12:51:58,4,7000.0
T004008,S004,C032,P024,3,40000,2026-08-05 16:17:18,sales_2026_08_05.csv,2026-08-05 16:17:18,3,40000.0
T004009,S001,C031,P002,3,520000,2026-08-05 09:29:17,sales_2026_08_05.csv,2026-08-05 09:29:17,3,520000.0
T004010,S004,C039,P013,3,35000,2026-08-05 18:10:16,sales_2026_08_05.csv,2026-08-05 18:10:16,3,35000.0
T004011,S005,C023,P023,4,22000,2026-08-05 13:17:10,sales_2026_08_05.csv,2026-08-05 13:17:10,4,22000.0
T004012,S004,C100,P021,3,10000,2026-08-05 10:51:28,sales_2026_08_05.csv,2026-08-05 10:51:28,3,10000.0
T004013,S001,C100,P023,3,22000,2026-08-05 10:39:22,sales_2026_08_05.csv,2026-08-05 10:39:22,3,22000.0
T004014,S004,C036,P015,2,30000,2026-08-05 10:54:57,sales_2026_08_05.csv,2026-08-05 10:54:57,2,30000.0
T004015,S004,C048,P021,2,10000,2026-08-05 12:02:02,sales_2026_08_05.csv,2026-08-05 12:02:02,2,10000.0
T004016,S001,C015,P001,1,450000,2026-08-05 15:53:33,sales_2026_08_05.csv,2026-08-05 15:53:33,1,450000.0
T004017,S001,C063,P003,2,15000,2026-08-05 18:26:44,sales_2026_08_05.csv,2026-08-05 18:26:44,2,15000.0
T004018,S005,C029,P021,1,10000,2026-08-05 15:21:33,sales_2026_08_05.csv,2026-08-05 15:21:33,1,10000.0
T004019,S005,C074,P001,1,450000,2026-08-05 14:01:07,sales_2026_08_05.csv,2026-08-05 14:01:07,1,450000.0
T004020,S004,C036,P019,2,55000,2026-08-05 12:56:04,sales_2026_08_05.csv,2026-08-05 12:56:04,2,55000.0
T004021,S001,C076,P023,3,22000,2026-08-05 17:06:36,sales_2026_08_05.csv,2026-08-05 17:06:36,3,22000.0
T004022,S004,C062,P006,2,280000,2026-08-05 17:20:46,sales_2026_08_05.csv,2026-08-05 17:20:46,2,280000.0
T004023,S004,C039,P021,1,10000,2026-08-05 11:13:24,sales_2026_08_05.csv,2026-08-05 11:13:24,1,10000.0
T004024,S002,C013,P019,2,55000,2026-08-05 18:29:15,sales_2026_08_05.csv,2026-08-05 18:29:15,2,55000.0
T004025,S001,C092,P011,1,75000,2026-08-05 12:20:46,sales_2026_08_05.csv,2026-08-05 12:20:46,1,75000.0
T004026,S005,C024,P030,2,50000,2026-08-05 16:48:03,sales_2026_08_05.csv,2026-08-05 16:48:03,2,50000.0
T004027,S001,C051,P013,2,35000,2026-08-05 18:38:06,sales_2026_08_05.csv,2026-08-05 18:38:06,2,35000.0
T004028,S005,C068,P018,3,25000,2026-08-05 15:44:24,sales_2026_08_05.csv,2026-08-05 15:44:24,3,25000.0
T004029,S001,C067,P016,4,95000,2026-08-05 09:46:37,sales_2026_08_05.csv,2026-08-05 09:46:37,4,95000.0
T004030,S005,C069,P027,2,18000,2026-08-05 14:26:51,sales_2026_08_05.csv,2026-08-05 14:26:51,2,18000.0
T004031,S001,C097,P023,1,22000,2026-08-05 09:18:23,sales_2026_08_05.csv,2026-08-05 09:18:23,1,22000.0
T004032,S002,C085,P025,1,210000,2026-08-05 16:40:50,sales_2026_08_05.csv,2026-08-05 16:40:50,1,210000.0
T004033,S001,C024,P029,3,32000,2026-08-05 11:05:40,sales_2026_08_05.csv,2026-08-05 11:05:40,3,32000.0
T004034,S005,C089,P028,3,28000,2026-08-05 15:38:50,sales_2026_08_05.csv,2026-08-05 15:38:50,3,28000.0
T004035,S001,C072,P006,4,280000,2026-08-05 18:00:39,sales_2026_08_05.csv,2026-08-05 18:00:39,4,280000.0
T004036,S003,C016,P015,4,30000,2026-08-05 09:59:27,sales_2026_08_05.csv,2026-08-05 09:59:27,4,30000.0
T004037,S002,C074,P002,4,520000,2026-08-05 12:19:17,sales_2026_08_05.csv,2026-08-05 12:19:17,4,520000.0
T004038,S002,C012,P007,2,165000,2026-08-05 15:07:05,sales_2026_08_05.csv,2026-08-05 15:07:05,2,165000.0
T004039,S003,C097,P018,3,25000,2026-08-05 12:36:58,sales_2026_08_05.csv,2026-08-05 12:36:58,3,25000.0
T004040,S001,C016,P002,4,520000,2026-08-05 09:55:22,sales_2026_08_05.csv,2026-08-05 09:55:22,4,520000.0
T004041,S003,C047,P017,1,85000,2026-08-05 08:19:11,sales_2026_08_05.csv,2026-08-05 08:19:11,1,85000.0
T004042,S002,C055,P018,4,25000,2026-08-05 12:28:21,sales_2026_08_05.csv,2026-08-05 12:28:21,4,25000.0
T004043,S001,C032,P022,2,18000,2026-08-05 15:08:28,sales_2026_08_05.csv,2026-08-05 15:08:28,2,18000.0
T004046,S004,C018,P018,4,25000,2026-08-05 12:57:27,sales_2026_08_05.csv,2026-08-05 12:57:27,4,25000.0
T004047,S004,C089,P019,1,55000,2026-08-05 12:03:51,sales_2026_08_05.csv,2026-08-05 12:03:51,1,55000.0
T004048,S005,C046,P011,2,75000,2026-08-05 11:00:58,sales_2026_08_05.csv,2026-08-05 11:00:58,2,75000.0
T004049,S005,C066,P020,2,180000,2026-08-05 16:01:19,sales_2026_08_05.csv,2026-08-05 16:01:19,2,180000.0
T004050,S001,C085,P007,1,165000,2026-08-05 11:24:22,sales_2026_08_05.csv,2026-08-05 11:24:22,1,165000.0
T004051,S001,C031,P027,2,18000,2026-08-05 13:56:29,sales_2026_08_05.csv,2026-08-05 13:56:29,2,18000.0
T004052,S002,C019,P002,4,520000,2026-08-05 18:09:19,sales_2026_08_05.csv,2026-08-05 18:09:19,4,520000.0
T004053,S002,C018,P010,2,8000,2026-08-05 13:55:55,sales_2026_08_05.csv,2026-08-05 13:55:55,2,8000.0
T004054,S005,C028,P020,1,180000,2026-08-05 14:47:14,sales_2026_08_05.csv,2026-08-05 14:47:14,1,180000.0
T004055,S003,C036,P019,1,55000,2026-08-05 08:48:20,sales_2026_08_05.csv,2026-08-05 08:48:20,1,55000.0
T004056,S005,C055,P005,3,120000,2026-08-05 09:57:34,sales_2026_08_05.csv,2026-08-05 09:57:34,3,120000.0
T004057,S005,C033,P003,2,15000,2026-08-05 09:06:37,sales_2026_08_05.csv,2026-08-05 09:06:37,2,15000.0
T004058,S004,C084,P009,3,45000,2026-08-05 16:24:46,sales_2026_08_05.csv,2026-08-05 16:24:46,3,45000.0
T004059,S002,C052,P029,3,32000,2026-08-05 17:11:42,sales_2026_08_05.csv,2026-08-05 17:11:42,3,32000.0
T004060,S001,C033,P015,2,30000,2026-08-05 10:03:03,sales_2026_08_05.csv,2026-08-05 10:03:03,2,30000.0
T004061,S004,C089,P022,1,18000,2026-08-05 10:24:43,sales_2026_08_05.csv,2026-08-05 10:24:43,1,18000.0
T004062,S005,C027,P005,1,120000,2026-08-05 11:33:19,sales_2026_08_05.csv,2026-08-05 11:33:19,1,120000.0
T004063,S003,C082,P003,1,15000,2026-08-05 14:30:06,sales_2026_08_05.csv,2026-08-05 14:30:06,1,15000.0
T004064,S002,C092,P023,1,22000,2026-08-05 14:50:23,sales_2026_08_05.csv,2026-08-05 14:50:23,1,22000.0
T004065,S005,C085,P012,2,12000,2026-08-05 15:33:15,sales_2026_08_05.csv,2026-08-05 15:33:15,2,12000.0
T004066,S005,C078,P021,3,10000,2026-08-05 17:57:25,sales_2026_08_05.csv,2026-08-05 17:57:25,3,10000.0
T004067,S004,C020,P006,2,280000,2026-08-05 11:14:43,sales_2026_08_05.csv,2026-08-05 11:14:43,2,280000.0
T004068,S004,C049,P011,3,75000,2026-08-05 15:14:46,sales_2026_08_05.csv,2026-08-05 15:14:46,3,75000.0
T004069,S005,C032,P001,2,450000,2026-08-05 14:09:25,sales_2026_08_05.csv,2026-08-05 14:09:25,2,450000.0
T004070,S003,C016,P003,2,15000,2026-08-05 11:21:51,sales_2026_08_05.csv,2026-08-05 11:21:51,2,15000.0
T004071,S001,C088,P018,2,25000,2026-08-05 17:58:53,sales_2026_08_05.csv,2026-08-05 17:58:53,2,25000.0
T004072,S004,C009,P018,3,25000,2026-08-05 09:03:01,sales_2026_08_05.csv,2026-08-05 09:03:01,3,25000.0
T004073,S001,C047,P011,4,75000,2026-08-05 15:49:55,sales_2026_08_05.csv,2026-08-05 15:49:55,4,75000.0
T004074,S003,C100,P030,1,50000,2026-08-05 16:00:23,sales_2026_08_05.csv,2026-08-05 16:00:23,1,50000.0
T004075,S002,C029,P009,3,45000,2026-08-05 18:04:06,sales_2026_08_05.csv,2026-08-05 18:04:06,3,45000.0
T004076,S001,C013,P009,2,45000,2026-08-05 13:42:15,sales_2026_08_05.csv,2026-08-05 13:42:15,2,45000.0
T004077,S002,C049,P013,2,35000,2026-08-05 11:32:16,sales_2026_08_05.csv,2026-08-05 11:32:16,2,35000.0
T004078,S001,C023,P004,3,25000,2026-08-05 17:06:18,sales_2026_08_05.csv,2026-08-05 17:06:18,3,25000.0
T004079,S003,C076,P017,4,85000,2026-08-05 16:28:44,sales_2026_08_05.csv,2026-08-05 16:28:44,4,85000.0
T004080,S004,C013,P027,3,18000,2026-08-05 13:30:12,sales_2026_08_05.csv,2026-08-05 13:30:12,3,18000.0
T004081,S003,C090,P017,2,85000,2026-08-05 16:26:47,sales_2026_08_05.csv,2026-08-05 16:26:47,2,85000.0
T004082,S003,C071,P019,2,55000,2026-08-05 10:56:47,sales_2026_08_05.csv,2026-08-05 10:56:47,2,55000.0
T004083,S005,C013,P009,4,45000,2026-08-05 14:29:04,sales_2026_08_05.csv,2026-08-05 14:29:04,4,45000.0
T004084,S001,C022,P029,2,32000,2026-08-05 17:31:01,sales_2026_08_05.csv,2026-08-05 17:31:01,2,32000.0
T004085,S004,C024,P011,4,75000,2026-08-05 11:29:52,sales_2026_08_05.csv,2026-08-05 11:29:52,4,75000.0
T004086,S005,C071,P012,3,12000,2026-08-05 13:19:08,sales_2026_08_05.csv,2026-08-05 13:19:08,3,12000.0
T004087,S004,C062,P020,3,180000,2026-08-05 18:27:41,sales_2026_08_05.csv,2026-08-05 18:27:41,3,180000.0
T004088,S002,C034,P019,3,55000,2026-08-05 16:46:49,sales_2026_08_05.csv,2026-08-05 16:46:49,3,55000.0
T004089,S005,C092,P001,3,450000,2026-08-05 17:45:26,sales_2026_08_05.csv,2026-08-05 17:45:26,3,450000.0
T004090,S002,C019,P005,2,120000,2026-08-05 12:14:15,sales_2026_08_05.csv,2026-08-05 12:14:15,2,120000.0
T004091,S005,C095,P013,2,35000,2026-08-05 18:57:41,sales_2026_08_05.csv,2026-08-05 18:57:41,2,35000.0
T004092,S001,C093,P009,3,45000,2026-08-05 09:40:41,sales_2026_08_05.csv,2026-08-05 09:40:41,3,45000.0
T004093,S003,C091,P021,1,10000,2026-08-05 13:42:23,sales_2026_08_05.csv,2026-08-05 13:42:23,1,10000.0
T004094,S002,C087,P025,4,210000,2026-08-05 13:16:19,sales_2026_08_05.csv,2026-08-05 13:16:19,4,210000.0
T004095,S004,C091,P020,3,180000,2026-08-05 16:46:57,sales_2026_08_05.csv,2026-08-05 16:46:57,3,180000.0
T004096,S002,C057,P015,3,30000,2026-08-05 17:59:41,sales_2026_08_05.csv,2026-08-05 17:59:41,3,30000.0
T004097,S004,C065,P012,3,12000,2026-08-05 16:02:33,sales_2026_08_05.csv,2026-08-05 16:02:33,3,12000.0
T004098,S003,C055,P010,4,8000,2026-08-05 14:53:41,sales_2026_08_05.csv,2026-08-05 14:53:41,4,8000.0
T004099,S002,C040,P017,1,85000,2026-08-05 12:42:06,sales_2026_08_05.csv,2026-08-05 12:42:06,1,85000.0
T004100,S001,C040,P021,1,10000,2026-08-05 13:36:48,sales_2026_08_05.csv,2026-08-05 13:36:48,1,10000.0
T004101,S003,C012,P014,1,7000,2026-08-05 13:36:08,sales_2026_08_05.csv,2026-08-05 13:36:08,1,7000.0
T004102,S001,C010,P021,2,10000,2026-08-05 08:13:26,sales_2026_08_05.csv,2026-08-05 08:13:26,2,10000.0
T004103,S002,C012,P024,1,40000,2026-08-05 13:32:00,sales_2026_08_05.csv,2026-08-05 13:32:00,1,40000.0
T004104,S005,C008,P006,1,280000,2026-08-05 17:24:56,sales_2026_08_05.csv,2026-08-05 17:24:56,1,280000.0
T004105,S003,C071,P003,4,15000,2026-08-05 15:48:07,sales_2026_08_05.csv,2026-08-05 15:48:07,4,15000.0
T004106,S004,C002,P030,1,50000,2026-08-05 16:45:10,sales_2026_08_05.csv,2026-08-05 16:45:10,1,50000.0
T004107,S005,C094,P014,3,7000,2026-08-05 12:17:43,sales_2026_08_05.csv,2026-08-05 12:17:43,3,7000.0
T004108,S004,C064,P005,1,120000,2026-08-05 13:49:07,sales_2026_08_05.csv,2026-08-05 13:49:07,1,120000.0
T004109,S005,C090,P017,4,85000,2026-08-05 08:22:05,sales_2026_08_05.csv,2026-08-05 08:22:05,4,85000.0
T004110,S004,C002,P004,1,25000,2026-08-05 12:12:46,sales_2026_08_05.csv,2026-08-05 12:12:46,1,25000.0
T004111,S002,C096,P020,3,180000,2026-08-05 13:13:06,sales_2026_08_05.csv,2026-08-05 13:13:06,3,180000.0
T004112,S004,C090,P001,2,450000,2026-08-05 10:48:26,sales_2026_08_05.csv,2026-08-05 10:48:26,2,450000.0
T004113,S003,C032,P018,1,25000,2026-08-05 08:20:37,sales_2026_08_05.csv,2026-08-05 08:20:37,1,25000.0
T004114,S005,C088,P024,1,40000,2026-08-05 15:35:40,sales_2026_08_05.csv,2026-08-05 15:35:40,1,40000.0
T004115,S001,C078,P020,4,180000,2026-08-05 12:47:09,sales_2026_08_05.csv,2026-08-05 12:47:09,4,180000.0
T004116,S002,C087,P015,1,30000,2026-08-05 12:34:20,sales_2026_08_05.csv,2026-08-05 12:34:20,1,30000.0
T004117,S005,C029,P030,4,50000,2026-08-05 10:44:59,sales_2026_08_05.csv,2026-08-05 10:44:59,4,50000.0
T004118,S001,C047,P006,2,280000,2026-08-05 13:54:58,sales_2026_08_05.csv,2026-08-05 13:54:58,2,280000.0
T004119,S002,C066,P027,2,18000,2026-08-05 12:49:05,sales_2026_08_05.csv,2026-08-05 12:49:05,2,18000.0
T004120,S001,C055,P012,2,12000,2026-08-05 13:12:49,sales_2026_08_05.csv,2026-08-05 13:12:49,2,12000.0
T004121,S004,C022,P016,3,95000,2026-08-05 14:23:22,sales_2026_08_05.csv,2026-08-05 14:23:22,3,95000.0
T004122,S001,C044,P012,1,12000,2026-08-05 08:04:10,sales_2026_08_05.csv,2026-08-05 08:04:10,1,12000.0
T004123,S002,C070,P030,2,50000,2026-08-05 17:59:04,sales_2026_08_05.csv,2026-08-05 17:59:04,2,50000.0
T004124,S001,C038,P028,1,28000,2026-08-05 08:46:55,sales_2026_08_05.csv,2026-08-05 08:46:55,1,28000.0
T004125,S004,C038,P010,3,8000,2026-08-05 12:57:36,sales_2026_08_05.csv,2026-08-05 12:57:36,3,8000.0
T004126,S002,C001,P009,1,45000,2026-08-05 10:16:51,sales_2026_08_05.csv,2026-08-05 10:16:51,1,45000.0
T004127,S005,C051,P024,3,40000,2026-08-05 13:45:41,sales_2026_08_05.csv,2026-08-05 13:45:41,3,40000.0
T004128,S003,C083,P007,3,165000,2026-08-05 11:04:57,sales_2026_08_05.csv,2026-08-05 11:04:57,3,165000.0
T004129,S001,C060,P017,3,85000,2026-08-05 17:27:36,sales_2026_08_05.csv,2026-08-05 17:27:36,3,85000.0
T004130,S005,C063,P029,2,32000,2026-08-05 12:21:35,sales_2026_08_05.csv,2026-08-05 12:21:35,2,32000.0
T004131,S003,C001,P002,1,520000,2026-08-05 15:01:34,sales_2026_08_05.csv,2026-08-05 15:01:34,1,520000.0
T004132,S004,C043,P020,1,180000,2026-08-05 10:44:15,sales_2026_08_05.csv,2026-08-05 10:44:15,1,180000.0
T004133,S003,C014,P010,3,8000,2026-08-05 08:12:48,sales_2026_08_05.csv,2026-08-05 08:12:48,3,8000.0
T004134,S003,C093,P001,4,450000,2026-08-05 12:26:44,sales_2026_08_05.csv,2026-08-05 12:26:44,4,450000.0
T004135,S004,C046,P006,2,280000,2026-08-05 13:54:04,sales_2026_08_05.csv,2026-08-05 13:54:04,2,280000.0
T004136,S001,C056,P001,3,450000,2026-08-05 13:03:18,sales_2026_08_05.csv,2026-08-05 13:03:18,3,450000.0
T004137,S002,C011,P016,4,95000,2026-08-05 18:34:55,sales_2026_08_05.csv,2026-08-05 18:34:55,4,95000.0
T004138,S005,C020,P017,1,85000,2026-08-05 15:46:30,sales_2026_08_05.csv,2026-08-05 15:46:30,1,85000.0
T004139,S001,C063,P014,2,7000,2026-08-05 18:57:08,sales_2026_08_05.csv,2026-08-05 18:57:08,2,7000.0
T004140,S002,C099,P001,2,450000,2026-08-05 11:14:44,sales_2026_08_05.csv,2026-08-05 11:14:44,2,450000.0
T004141,S003,C029,P022,3,18000,2026-08-05 16:40:46,sales_2026_08_05.csv,2026-08-05 16:40:46,3,18000.0
T004142,S004,C048,P016,1,95000,2026-08-05 14:06:40,sales_2026_08_05.csv,2026-08-05 14:06:40,1,95000.0
T004143,S003,C055,P010,2,8000,2026-08-05 14:43:45,sales_2026_08_05.csv,2026-08-05 14:43:45,2,8000.0
T004144,S002,C069,P029,3,32000,2026-08-05 18:50:39,sales_2026_08_05.csv,2026-08-05 18:50:39,3,32000.0
T004145,S003,C014,P026,4,30000,2026-08-05 15:11:37,sales_2026_08_05.csv,2026-08-05 15:11:37,4,30000.0
T004146,S004,C021,P015,3,30000,2026-08-05 17:53:13,sales_2026_08_05.csv,2026-08-05 17:53:13,3,30000.0
T004147,S003,C096,P005,1,120000,2026-08-05 15:58:59,sales_2026_08_05.csv,2026-08-05 15:58:59,1,120000.0
T004148,S001,C046,P014,4,7000,2026-08-05 09:24:04,sales_2026_08_05.csv,2026-08-05 09:24:04,4,7000.0
T004149,S002,C015,P029,4,32000,2026-08-05 15:41:37,sales_2026_08_05.csv,2026-08-05 15:41:37,4,32000.0
T004150,S003,C006,P007,2,165000,2026-08-05 13:19:38,sales_2026_08_05.csv,2026-08-05 13:19:38,2,165000.0
T004151,S004,C054,P005,2,120000,2026-08-05 18:06:24,sales_2026_08_05.csv,2026-08-05 18:06:24,2,120000.0
T004152,S003,C005,P024,4,40000,2026-08-05 16:52:30,sales_2026_08_05.csv,2026-08-05 16:52:30,4,40000.0
T004153,S002,C062,P006,3,280000,2026-08-05 09:08:43,sales_2026_08_05.csv,2026-08-05 09:08:43,3,280000.0
T004154,S003,C016,P022,4,18000,2026-08-05 09:28:23,sales_2026_08_05.csv,2026-08-05 09:28:23,4,18000.0
T004155,S004,C071,P014,1,7000,2026-08-05 08:45:56,sales_2026_08_05.csv,2026-08-05 08:45:56,1,7000.0
T004156,S002,C042,P016,4,95000,2026-08-05 13:25:32,sales_2026_08_05.csv,2026-08-05 13:25:32,4,95000.0
T004157,S004,C065,P025,1,210000,2026-08-05 08:53:18,sales_2026_08_05.csv,2026-08-05 08:53:18,1,210000.0
T004158,S004,C017,P024,2,40000,2026-08-05 15:57:37,sales_2026_08_05.csv,2026-08-05 15:57:37,2,40000.0
T004159,S001,C003,P004,4,25000,2026-08-05 14:04:33,sales_2026_08_05.csv,2026-08-05 14:04:33,4,25000.0
T004160,S002,C045,P005,3,120000,2026-08-05 17:11:41,sales_2026_08_05.csv,2026-08-05 17:11:41,3,120000.0
T004161,S001,C099,P017,4,85000,2026-08-05 11:04:39,sales_2026_08_05.csv,2026-08-05 11:04:39,4,85000.0
T004162,S002,C007,P022,4,18000,2026-08-05 13:42:37,sales_2026_08_05.csv,2026-08-05 13:42:37,4,18000.0
T004163,S003,C055,P022,4,18000,2026-08-05 09:17:32,sales_2026_08_05.csv,2026-08-05 09:17:32,4,18000.0
T004164,S001,C056,P020,1,180000,2026-08-05 17:43:50,sales_2026_08_05.csv,2026-08-05 17:43:50,1,180000.0
T004165,S003,C037,P016,3,95000,2026-08-05 09:55:30,sales_2026_08_05.csv,2026-08-05 09:55:30,3,95000.0
T004166,S001,C098,P016,4,95000,2026-08-05 09:07:33,sales_2026_08_05.csv,2026-08-05 09:07:33,4,95000.0
