transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file
T003828,S004,C040,P024,4,40000,2026-08-05 08:18:37,sales_2026_08_05.csv
T003829,S002,C032,P006,4,280000,2026-08-05 15:26:06,sales_2026_08_05.csv
T003830,S002,C078,P014,1,7000,2026-08-05 11:46:50,sales_2026_08_05.csv
T003831,S003,C037,P008,1,390000,2026-08-05 18:26:30,sales_2026_08_05.csv
T003832,S004,C082,P019,3,55000,2026-08-05 11:33:55,sales_2026_08_05.csv
T003833,S003,C062,P007,2,165000,2026-08-05 14:12:06,sales_2026_08_05.csv
T003834,S003,C051,P003,1,15000,2026-08-05 10:49:52,sales_2026_08_05.csv
T003835,S002,C061,P013,1,35000,2026-08-05 14:49:16,sales_2026_08_05.csv
T003836,S004,C065,P015,3,30000,2026-08-05 13:08:14,sales_2026_08_05.csv
T003837,S004,C098,P020,1,180000,2026-08-05 12:04:36,sales_2026_08_05.csv
T003838,S004,C003,P005,4,120000,2026-08-05 10:14:26,sales_2026_08_05.csv
T003839,S004,C055,P025,1,210000,2026-08-05 09:13:36,sales_2026_08_05.csv
T003840,S001,C098,P028,4,28000,2026-08-05 09:19:07,sales_2026_08_05.csv
T003841,S003,C077,P030,3,50000,2026-08-05 18:59:21,sales_2026_08_05.csv
T003842,S002,C071,P018,3,25000,2026-08-05 12:32:07,sales_2026_08_05.csv
T003843,S002,C033,P024,1,40000,2026-08-05 08:01:16,sales_2026_08_05.csv
T003844,S004,C040,P013,1,35000,2026-08-05 18:28:55,sales_2026_08_05.csv
T003845,S003,C049,P015,1,30000,2026-08-05 08:13:11,sales_2026_08_05.csv
T003846,S005,C062,P018,4,25000,2026-08-05 12:36:16,sales_2026_08_05.csv
T003847,S003,C018,P003,2,15000,2026-08-05 15:53:32,sales_2026_08_05.csv
T003848,S004,C026,P023,3,22000,2026-08-05 18:03:38,sales_2026_08_05.csv
T003849,S002,C001,P005,2,120000,2026-08-05 15:50:30,sales_2026_08_05.csv
T003850,S005,C094,P001,4,450000,2026-08-05 13:05:59,sales_2026_08_05.csv
T003851,S003,C063,P024,2,40000,2026-08-05 18:43:07,sales_2026_08_05.csv
T003852,S004,C051,P013,1,35000,2026-08-05 08:25:57,sales_2026_08_05.csv
T003853,S003,C050,P024,3,40000,2026-08-05 18:51:20,sales_2026_08_05.csv
T003854,S003,C083,P016,1,95000,2026-08-05 17:20:35,sales_2026_08_05.csv
T003855,S001,C053,P019,4,55000,2026-08-05 18:13:05,sales_2026_08_05.csv
T003856,S001,C016,P029,2,32000,2026-08-05 10:48:08,sales_2026_08_05.csv
T003857,S005,C021,P013,3,35000,2026-08-05 09:34:01,sales_2026_08_05.csv
T003858,S004,C033,P007,4,165000,2026-08-05 15:17:47,sales_2026_08_05.csv
T003859,S003,C066,P025,2,210000,2026-08-05 13:40:28,sales_2026_08_05.csv
T003860,S004,C082,P023,3,22000,2026-08-05 13:45:17,sales_2026_08_05.csv
T003861,S003,C090,P023,4,22000,2026-08-05 18:10:14,sales_2026_08_05.csv
T003862,S004,C055,P002,4,520000,2026-08-05 14:49:15,sales_2026_08_05.csv
T003863,S002,C032,P024,3,40000,2026-08-05 11:25:18,sales_2026_08_05.csv
T003864,S001,C047,P016,1,95000,2026-08-05 12:24:02,sales_2026_08_05.csv
T003865,S001,C090,P021,4,10000,2026-08-05 09:28:06,sales_2026_08_05.csv
T003866,S002,C034,P022,3,18000,2026-08-05 10:06:55,sales_2026_08_05.csv
T003867,S004,C088,P020,2,180000,2026-08-05 09:34:36,sales_2026_08_05.csv
T003868,S003,C032,P005,3,120000,2026-08-05 16:54:47,sales_2026_08_05.csv
T003869,S005,C085,P020,4,180000,2026-08-05 15:45:12,sales_2026_08_05.csv
T003870,S002,C002,P027,1,18000,2026-08-05 13:50:01,sales_2026_08_05.csv
T003871,S001,C083,P004,1,25000,2026-08-05 12:07:04,sales_2026_08_05.csv
T003872,S004,C051,P023,3,22000,2026-08-05 15:21:12,sales_2026_08_05.csv
T003873,S005,C011,P023,1,22000,2026-08-05 16:56:31,sales_2026_08_05.csv
T003874,S002,C055,P017,2,85000,2026-08-05 17:41:36,sales_2026_08_05.csv
T003875,S004,C033,P006,3,280000,2026-08-05 14:01:01,sales_2026_08_05.csv
T003876,S003,C065,P023,3,22000,2026-08-05 17:01:07,sales_2026_08_05.csv
T003877,S004,C076,P018,1,25000,2026-08-05 13:37:27,sales_2026_08_05.csv
T003878,S004,C097,P010,1,8000,2026-08-05 13:13:11,sales_2026_08_05.csv
T003879,S001,C014,P029,4,32000,2026-08-05 17:31:11,sales_2026_08_05.csv
T003880,S005,C100,P021,2,10000,2026-08-05 12:15:00,sales_2026_08_05.csv
T003881,S003,C019,P026,3,30000,2026-08-05 12:21:18,sales_2026_08_05.csv
T003882,S002,C096,P009,1,45000,2026-08-05 11:21:14,sales_2026_08_05.csv
T003883,S003,C001,P013,2,35000,2026-08-05 13:42:20,sales_2026_08_05.csv
T003884,S004,C001,P006,4,280000,2026-08-05 13:59:36,sales_2026_08_05.csv
T003885,S001,C100,P004,2,25000,2026-08-05 15:15:54,sales_2026_08_05.csv
T003886,S004,C068,P023,4,22000,2026-08-05 12:44:07,sales_2026_08_05.csv
T003887,S003,C094,P014,2,7000,2026-08-05 10:23:46,sales_2026_08_05.csv
T003888,S002,C023,P014,4,7000,2026-08-05 17:32:06,sales_2026_08_05.csv
T003889,S002,C091,P012,1,12000,2026-08-05 11:48:21,sales_2026_08_05.csv
T003890,S002,C063,P005,2,120000,2026-08-05 18:09:08,sales_2026_08_05.csv
T003891,S005,C015,P006,1,280000,2026-08-05 10:16:51,sales_2026_08_05.csv
T003892,S005,C028,P015,2,30000,2026-08-05 14:09:38,sales_2026_08_05.csv
T003893,S002,C008,P006,1,280000,2026-08-05 13:54:09,sales_2026_08_05.csv
T003894,S002,C098,P024,3,40000,2026-08-05 17:06:54,sales_2026_08_05.csv
T003895,S003,C053,P007,1,165000,2026-08-05 09:31:38,sales_2026_08_05.csv
T003896,S005,C014,P015,1,30000,2026-08-05 18:00:33,sales_2026_08_05.csv
T003897,S002,C011,P028,3,28000,2026-08-05 13:50:44,sales_2026_08_05.csv
T003898,S001,C049,P010,4,8000,2026-08-05 14:26:49,sales_2026_08_05.csv
T003899,S003,C009,P004,1,25000,2026-08-05 13:36:42,sales_2026_08_05.csv
T003900,S001,C075,P011,3,75000,2026-08-05 08:23:46,sales_2026_08_05.csv
T003901,S004,C063,P008,3,390000,2026-08-05 13:28:04,sales_2026_08_05.csv
T003902,S001,C002,P022,1,18000,2026-08-05 10:53:56,sales_2026_08_05.csv
T003903,S003,C097,P002,2,520000,2026-08-05 11:46:10,sales_2026_08_05.csv
T003904,S005,C006,P001,2,450000,2026-08-05 15:08:24,sales_2026_08_05.csv
T003905,S002,C067,P004,2,25000,2026-08-05 13:28:28,sales_2026_08_05.csv
T003906,S001,C049,P026,4,30000,2026-08-05 09:01:31,sales_2026_08_05.csv
T003907,S005,C098,P020,2,180000,2026-08-05 08:48:12,sales_2026_08_05.csv
T003908,S004,C061,P009,4,45000,2026-08-05 10:02:32,sales_2026_08_05.csv
T003909,S003,C078,P025,4,210000,2026-08-05 10:05:59,sales_2026_08_05.csv
T003910,S003,C048,P014,2,7000,2026-08-05 14:41:28,sales_2026_08_05.csv
T003911,S003,C041,P022,4,18000,2026-08-05 09:57:21,sales_2026_08_05.csv
T003912,S002,C047,P027,1,18000,2026-08-05 17:41:56,sales_2026_08_05.csv
T003913,S004,C049,P022,2,18000,2026-08-05 10:18:26,sales_2026_08_05.csv
T003914,S001,C046,P020,3,180000,2026-08-05 09:00:08,sales_2026_08_05.csv
T003915,S003,C013,P028,4,28000,2026-08-05 17:37:59,sales_2026_08_05.csv
T003916,S004,C090,P001,4,450000,2026-08-05 11:14:54,sales_2026_08_05.csv
T003917,S002,C004,P013,1,35000,2026-08-05 12:40:46,sales_2026_08_05.csv
T003918,S001,C068,P020,2,180000,2026-08-05 18:32:57,sales_2026_08_05.csv
T003919,S002,C048,P009,3,45000,2026-08-05 18:23:17,sales_2026_08_05.csv
T003920,S005,C088,P015,4,30000,2026-08-05 15:51:50,sales_2026_08_05.csv
T003921,S004,C066,P022,1,18000,2026-08-05 08:45:29,sales_2026_08_05.csv
T003922,S002,C001,P014,1,7000,2026-08-05 14:31:36,sales_2026_08_05.csv
T003923,S003,C003,P021,1,10000,2026-08-05 18:52:47,sales_2026_08_05.csv
T003924,S003,C006,P021,1,10000,2026-08-05 18:24:57,sales_2026_08_05.csv
T003925,S003,C087,P026,3,30000,2026-08-05 09:09:57,sales_2026_08_05.csv
T003926,S002,C078,P015,1,30000,2026-08-05 12:21:20,sales_2026_08_05.csv
T003927,S004,C095,P016,2,95000,2026-08-05 11:28:15,sales_2026_08_05.csv
T003928,S001,C045,P999,3,180000,2026-08-05 09:25:37,sales_2026_08_05.csv
T003929,S004,C085,P014,1,7000,2026-08-05 15:38:34,sales_2026_08_05.csv
T003930,S001,C094,P028,4,28000,2026-08-05 11:00:44,sales_2026_08_05.csv
T003931,S003,C078,P013,4,35000,2026-08-05 11:47:36,sales_2026_08_05.csv
T003932,S002,C067,P007,2,165000,2026-08-05 08:59:38,sales_2026_08_05.csv
T003933,S005,C092,P029,2,32000,2026-08-05 13:28:39,sales_2026_08_05.csv
T003934,S001,C017,P017,3,85000,2026-08-05 09:44:23,sales_2026_08_05.csv
T003935,S001,C039,P016,1,95000,2026-08-05 12:45:10,sales_2026_08_05.csv
T003936,S005,C060,P027,1,18000,2026-08-05 09:34:36,sales_2026_08_05.csv
T003937,S004,C015,P006,3,280000,2026-08-05 18:29:32,sales_2026_08_05.csv
T003938,S005,C031,P016,3,95000,2026-08-05 09:35:41,sales_2026_08_05.csv
T003939,S002,C022,P008,4,390000,2026-08-05 13:44:26,sales_2026_08_05.csv
T003940,S001,C014,P025,3,210000,2026-08-05 10:10:00,sales_2026_08_05.csv
T003941,S001,C021,P014,3,7000,2026-08-05 08:50:23,sales_2026_08_05.csv
T003942,S003,C050,P030,3,50000,2026-08-05 10:13:31,sales_2026_08_05.csv
T003943,S003,C029,P025,4,210000,2026-08-05 08:36:09,sales_2026_08_05.csv
T003944,S003,C086,P024,3,40000,2026-08-05 09:32:00,sales_2026_08_05.csv
T003945,S001,C086,P016,3,95000,2026-08-05 13:25:41,sales_2026_08_05.csv
T003946,S005,C082,P005,4,120000,2026-08-05 15:10:11,sales_2026_08_05.csv
T003947,S004,C012,P024,2,40000,2026-08-05 08:57:38,sales_2026_08_05.csv
T003948,S003,C029,P026,3,30000,2026-08-05 12:51:04,sales_2026_08_05.csv
T003949,S005,C099,P030,1,50000,2026-08-05 14:23:37,sales_2026_08_05.csv
T003950,S005,C009,P030,1,50000,2026-08-05 10:34:35,sales_2026_08_05.csv
T003951,S003,C049,P021,1,10000,2026-08-05 12:05:34,sales_2026_08_05.csv
T003952,S004,C084,P030,1,50000,2026-08-05 08:47:24,sales_2026_08_05.csv
T003953,S005,C056,P021,2,10000,2026-08-05 10:25:17,sales_2026_08_05.csv
T003954,S002,C029,P026,1,30000,2026-08-05 13:08:03,sales_2026_08_05.csv
T003955,S001,C038,P009,1,45000,2026-08-05 18:53:41,sales_2026_08_05.csv
T003956,S001,C012,P003,2,15000,2026-08-05 18:57:32,sales_2026_08_05.csv
T003957,S005,C025,P011,4,75000,2026-08-05 18:46:33,sales_2026_08_05.csv
T003958,S001,C074,P024,3,40000,2026-08-05 12:39:14,sales_2026_08_05.csv
T003959,S002,C041,P012,3,12000,2026-08-05 08:53:14,sales_2026_08_05.csv
T003960,S005,C095,P013,4,35000,2026-08-05 11:33:33,sales_2026_08_05.csv
T003961,S003,C008,P001,1,450000,2026-08-05 10:36:53,sales_2026_08_05.csv
T003962,S005,C025,P019,1,55000,2026-08-05 08:09:19,sales_2026_08_05.csv
T003963,S004,C055,P028,3,28000,2026-08-05 09:02:51,sales_2026_08_05.csv
T003964,S003,C087,P011,4,75000,2026-08-05 12:59:06,sales_2026_08_05.csv
T003965,S002,C067,P030,3,50000,2026-08-05 11:44:10,sales_2026_08_05.csv
T003966,S005,C076,P022,1,18000,2026-08-05 09:59:02,sales_2026_08_05.csv
T003967,S001,C051,P008,3,390000,2026-08-05 15:52:37,sales_2026_08_05.csv
T003968,S005,C059,P001,2,450000,2026-08-05 11:55:41,sales_2026_08_05.csv
T003969,S002,C038,P011,4,75000,2026-08-05 17:22:13,sales_2026_08_05.csv
T003970,S002,C064,P027,2,18000,2026-08-05 10:39:02,sales_2026_08_05.csv
T003971,S004,C019,P022,2,18000,2026-08-05 13:55:20,sales_2026_08_05.csv
T003972,S003,C019,P020,-2,180000,2026-08-05 10:01:31,sales_2026_08_05.csv
T003973,S001,C077,P999,1,40000,2026-08-05 13:26:53,sales_2026_08_05.csv
T003974,S003,C065,P011,4,75000,2026-08-05 09:40:37,sales_2026_08_05.csv
T003975,S001,C036,P023,2,22000,2026-08-05 09:46:38,sales_2026_08_05.csv
T003976,S005,C062,P028,1,28000,2026-08-05 14:44:04,sales_2026_08_05.csv
T003977,S002,C064,P021,2,10000,2026-08-05 10:54:05,sales_2026_08_05.csv
T003978,S004,C008,P010,4,8000,2026-08-05 09:53:45,sales_2026_08_05.csv
T003979,S003,C020,P026,1,30000,2026-08-05 18:13:38,sales_2026_08_05.csv
T003980,S002,C094,P027,3,18000,2026-08-05 08:28:22,sales_2026_08_05.csv
T003981,S002,C090,P030,2,50000,2026-08-05 14:12:59,sales_2026_08_05.csv
T003982,S001,C100,P024,2,40000,2026-08-05 14:01:51,sales_2026_08_05.csv
T003983,S004,C094,P006,3,280000,2026-08-05 10:45:24,sales_2026_08_05.csv
T003984,S003,C085,P013,4,35000,2026-08-05 12:58:49,sales_2026_08_05.csv
T003985,S002,C003,P030,4,50000,2026-08-05 08:57:54,sales_2026_08_05.csv
T003986,S004,C044,P018,2,25000,2026-08-05 15:56:02,sales_2026_08_05.csv
T003987,S004,C045,P014,4,7000,2026-08-05 10:26:19,sales_2026_08_05.csv
T003988,S004,C051,P025,4,210000,2026-08-05 10:07:38,sales_2026_08_05.csv
T003989,S005,C094,P003,2,15000,2026-08-05 11:27:49,sales_2026_08_05.csv
T003990,S003,C090,P010,2,8000,2026-08-05 17:55:33,sales_2026_08_05.csv
T003991,S002,C090,P030,3,50000,2026-08-05 16:45:40,sales_2026_08_05.csv
T003992,S005,C051,P028,2,28000,2026-08-05 18:24:56,sales_2026_08_05.csv
T003993,S002,C042,P004,2,25000,2026-08-05 15:10:17,sales_2026_08_05.csv
T003994,S005,C007,P025,3,210000,2026-08-05 15:17:31,sales_2026_08_05.csv
T003995,S003,C059,P028,3,28000,2026-08-05 13:16:49,sales_2026_08_05.csv
T003996,S002,C074,P021,3,10000,2026-08-05 17:57:25,sales_2026_08_05.csv
T003997,S004,C090,P005,2,120000,2026-08-05 13:37:10,sales_2026_08_05.csv
T003998,S003,C019,P016,1,95000,2026-08-05 11:54:20,sales_2026_08_05.csv
T003999,S002,C096,P007,4,165000,2026-08-05 15:02:38,sales_2026_08_05.csv
T004000,S001,C047,P007,1,165000,2026-08-05 14:00:27,sales_2026_08_05.csv
T004001,S005,C014,P024,4,40000,2026-08-05 09:21:51,sales_2026_08_05.csv
T004002,S002,C049,P022,1,18000,2026-08-05 12:19:11,sales_2026_08_05.csv
T004003,S002,C008,P014,3,7000,2026-08-05 11:26:47,sales_2026_08_05.csv
T004004,S003,C061,P004,4,25000,2026-08-05 17:18:54,sales_2026_08_05.csv
T004005,S001,C016,P006,3,280000,2026-08-05 12:10:02,sales_2026_08_05.csv
T004006,S003,C076,P017,1,85000,2026-08-05 17:02:13,sales_2026_08_05.csv
T004007,S002,C081,P014,4,7000,2026-08-05 12:51:58,sales_2026_08_05.csv
T004008,S004,C032,P024,3,40000,2026-08-05 16:17:18,sales_2026_08_05.csv
T004009,S001,C031,P002,3,520000,2026-08-05 09:29:17,sales_2026_08_05.csv
T004010,S004,C039,P013,3,35000,2026-08-05 18:10:16,sales_2026_08_05.csv
T004011,S005,C023,P023,4,22000,2026-08-05 13:17:10,sales_2026_08_05.csv
T004012,S004,C100,P021,3,10000,2026-08-05 10:51:28,sales_2026_08_05.csv
T004013,S001,C100,P023,3,22000,2026-08-05 10:39:22,sales_2026_08_05.csv
T004014,S004,C036,P015,2,30000,2026-08-05 10:54:57,sales_2026_08_05.csv
T004015,S004,C048,P021,2,10000,2026-08-05 12:02:02,sales_2026_08_05.csv
T004016,S001,C015,P001,1,450000,2026-08-05 15:53:33,sales_2026_08_05.csv
T004017,S001,C063,P003,2,15000,2026-08-05 18:26:44,sales_2026_08_05.csv
T004018,S005,C029,P021,1,10000,2026-08-05 15:21:33,sales_2026_08_05.csv
T004019,S005,C074,P001,1,450000,2026-08-05 14:01:07,sales_2026_08_05.csv
T004020,S004,C036,P019,2,55000,2026-08-05 12:56:04,sales_2026_08_05.csv
T004021,S001,C076,P023,3,22000,2026-08-05 17:06:36,sales_2026_08_05.csv
T004022,S004,C062,P006,2,280000,2026-08-05 17:20:46,sales_2026_08_05.csv
T004023,S004,C039,P021,1,10000,2026-08-05 11:13:24,sales_2026_08_05.csv
T004024,S002,C013,P019,2,55000,2026-08-05 18:29:15,sales_2026_08_05.csv
T004025,S001,C092,P011,1,75000,2026-08-05 12:20:46,sales_2026_08_05.csv
T004026,S005,C024,P030,2,50000,2026-08-05 16:48:03,sales_2026_08_05.csv
T004027,S001,C051,P013,2,35000,2026-08-05 18:38:06,sales_2026_08_05.csv
T004028,S005,C068,P018,3,25000,2026-08-05 15:44:24,sales_2026_08_05.csv
T004029,S001,C067,P016,4,95000,2026-08-05 09:46:37,sales_2026_08_05.csv
T004030,S005,C069,P027,2,18000,2026-08-05 14:26:51,sales_2026_08_05.csv
T004031,S001,C097,P023,1,22000,2026-08-05 09:18:23,sales_2026_08_05.csv
T004032,S002,C085,P025,1,210000,2026-08-05 16:40:50,sales_2026_08_05.csv
T004033,S001,C024,P029,3,32000,2026-08-05 11:05:40,sales_2026_08_05.csv
T004034,S005,C089,P028,3,28000,2026-08-05 15:38:50,sales_2026_08_05.csv
T004035,S001,C072,P006,4,280000,2026-08-05 18:00:39,sales_2026_08_05.csv
T004036,S003,C016,P015,4,30000,2026-08-05 09:59:27,sales_2026_08_05.csv
T004037,S002,C074,P002,4,520000,2026-08-05 12:19:17,sales_2026_08_05.csv
T004038,S002,C012,P007,2,165000,2026-08-05 15:07:05,sales_2026_08_05.csv
T004039,S003,C097,P018,3,25000,2026-08-05 12:36:58,sales_2026_08_05.csv
T004040,S001,C016,P002,4,520000,2026-08-05 09:55:22,sales_2026_08_05.csv
T004041,S003,C047,P017,1,85000,2026-08-05 08:19:11,sales_2026_08_05.csv
T004042,S002,C055,P018,4,25000,2026-08-05 12:28:21,sales_2026_08_05.csv
T004043,S001,C032,P022,2,18000,2026-08-05 15:08:28,sales_2026_08_05.csv
T004044,S001,C067,P999,2,8000,2026-08-05 14:18:49,sales_2026_08_05.csv
T004045,S003,C085,P029,-1,32000,2026-08-05 09:43:07,sales_2026_08_05.csv
T004046,S004,C018,P018,4,25000,2026-08-05 12:57:27,sales_2026_08_05.csv
T004047,S004,C089,P019,1,55000,2026-08-05 12:03:51,sales_2026_08_05.csv
T004048,S005,C046,P011,2,75000,2026-08-05 11:00:58,sales_2026_08_05.csv
T004049,S005,C066,P020,2,180000,2026-08-05 16:01:19,sales_2026_08_05.csv
T004050,S001,C085,P007,1,165000,2026-08-05 11:24:22,sales_2026_08_05.csv
T004051,S001,C031,P027,2,18000,2026-08-05 13:56:29,sales_2026_08_05.csv
T004052,S002,C019,P002,4,520000,2026-08-05 18:09:19,sales_2026_08_05.csv
T004053,S002,C018,P010,2,8000,2026-08-05 13:55:55,sales_2026_08_05.csv
T004054,S005,C028,P020,1,180000,2026-08-05 14:47:14,sales_2026_08_05.csv
T004055,S003,C036,P019,1,55000,2026-08-05 08:48:20,sales_2026_08_05.csv
T004056,S005,C055,P005,3,120000,2026-08-05 09:57:34,sales_2026_08_05.csv
T004057,S005,C033,P003,2,15000,2026-08-05 09:06:37,sales_2026_08_05.csv
T004058,S004,C084,P009,3,45000,2026-08-05 16:24:46,sales_2026_08_05.csv
T004059,S002,C052,P029,3,32000,2026-08-05 17:11:42,sales_2026_08_05.csv
T004060,S001,C033,P015,2,30000,2026-08-05 10:03:03,sales_2026_08_05.csv
T004061,S004,C089,P022,1,18000,2026-08-05 10:24:43,sales_2026_08_05.csv
T004062,S005,C027,P005,1,120000,2026-08-05 11:33:19,sales_2026_08_05.csv
T004063,S003,C082,P003,1,15000,2026-08-05 14:30:06,sales_2026_08_05.csv
T004064,S002,C092,P023,1,22000,2026-08-05 14:50:23,sales_2026_08_05.csv
T004065,S005,C085,P012,2,12000,2026-08-05 15:33:15,sales_2026_08_05.csv
T004066,S005,C078,P021,3,10000,2026-08-05 17:57:25,sales_2026_08_05.csv
T004067,S004,C020,P006,2,280000,2026-08-05 11:14:43,sales_2026_08_05.csv
T004068,S004,C049,P011,3,75000,2026-08-05 15:14:46,sales_2026_08_05.csv
T004069,S005,C032,P001,2,450000,2026-08-05 14:09:25,sales_2026_08_05.csv
T004070,S003,C016,P003,2,15000,2026-08-05 11:21:51,sales_2026_08_05.csv
T004071,S001,C088,P018,2,25000,2026-08-05 17:58:53,sales_2026_08_05.csv
T004072,S004,C009,P018,3,25000,2026-08-05 09:03:01,sales_2026_08_05.csv
T004073,S001,C047,P011,4,75000,2026-08-05 15:49:55,sales_2026_08_05.csv
T004074,S003,C100,P030,1,50000,2026-08-05 16:00:23,sales_2026_08_05.csv
T004075,S002,C029,P009,3,45000,2026-08-05 18:04:06,sales_2026_08_05.csv
T004076,S001,C013,P009,2,45000,2026-08-05 13:42:15,sales_2026_08_05.csv
T004077,S002,C049,P013,2,35000,2026-08-05 11:32:16,sales_2026_08_05.csv
T004078,S001,C023,P004,3,25000,2026-08-05 17:06:18,sales_2026_08_05.csv
T004079,S003,C076,P017,4,85000,2026-08-05 16:28:44,sales_2026_08_05.csv
T004080,S004,C013,P027,3,18000,2026-08-05 13:30:12,sales_2026_08_05.csv
T004081,S003,C090,P017,2,85000,2026-08-05 16:26:47,sales_2026_08_05.csv
T004082,S003,C071,P019,2,55000,2026-08-05 10:56:47,sales_2026_08_05.csv
T004083,S005,C013,P009,4,45000,2026-08-05 14:29:04,sales_2026_08_05.csv
T004084,S001,C022,P029,2,32000,2026-08-05 17:31:01,sales_2026_08_05.csv
T004085,S004,C024,P011,4,75000,2026-08-05 11:29:52,sales_2026_08_05.csv
T004086,S005,C071,P012,3,12000,2026-08-05 13:19:08,sales_2026_08_05.csv
T004087,S004,C062,P020,3,180000,2026-08-05 18:27:41,sales_2026_08_05.csv
T004088,S002,C034,P019,3,55000,2026-08-05 16:46:49,sales_2026_08_05.csv
T004089,S005,C092,P001,3,450000,2026-08-05 17:45:26,sales_2026_08_05.csv
T004090,S002,C019,P005,2,120000,2026-08-05 12:14:15,sales_2026_08_05.csv
T004091,S005,C095,P013,2,35000,2026-08-05 18:57:41,sales_2026_08_05.csv
T004092,S001,C093,P009,3,45000,2026-08-05 09:40:41,sales_2026_08_05.csv
T004093,S003,C091,P021,1,10000,2026-08-05 13:42:23,sales_2026_08_05.csv
T004094,S002,C087,P025,4,210000,2026-08-05 13:16:19,sales_2026_08_05.csv
T004095,S004,C091,P020,3,180000,2026-08-05 16:46:57,sales_2026_08_05.csv
T004096,S002,C057,P015,3,30000,2026-08-05 17:59:41,sales_2026_08_05.csv
T004097,S004,C065,P012,3,12000,2026-08-05 16:02:33,sales_2026_08_05.csv
T004098,S003,C055,P010,4,8000,2026-08-05 14:53:41,sales_2026_08_05.csv
T004099,S002,C040,P017,1,85000,2026-08-05 12:42:06,sales_2026_08_05.csv
T004100,S001,C040,P021,1,10000,2026-08-05 13:36:48,sales_2026_08_05.csv
T004101,S003,C012,P014,1,7000,2026-08-05 13:36:08,sales_2026_08_05.csv
T004102,S001,C010,P021,2,10000,2026-08-05 08:13:26,sales_2026_08_05.csv
T004103,S002,C012,P024,1,40000,2026-08-05 13:32:00,sales_2026_08_05.csv
T004104,S005,C008,P006,1,280000,2026-08-05 17:24:56,sales_2026_08_05.csv
T004105,S003,C071,P003,4,15000,2026-08-05 15:48:07,sales_2026_08_05.csv
T004106,S004,C002,P030,1,50000,2026-08-05 16:45:10,sales_2026_08_05.csv
T004107,S005,C094,P014,3,7000,2026-08-05 12:17:43,sales_2026_08_05.csv
T004108,S004,C064,P005,1,120000,2026-08-05 13:49:07,sales_2026_08_05.csv
T004109,S005,C090,P017,4,85000,2026-08-05 08:22:05,sales_2026_08_05.csv
T004110,S004,C002,P004,1,25000,2026-08-05 12:12:46,sales_2026_08_05.csv
T004111,S002,C096,P020,3,180000,2026-08-05 13:13:06,sales_2026_08_05.csv
T004112,S004,C090,P001,2,450000,2026-08-05 10:48:26,sales_2026_08_05.csv
T004113,S003,C032,P018,1,25000,2026-08-05 08:20:37,sales_2026_08_05.csv
T004114,S005,C088,P024,1,40000,2026-08-05 15:35:40,sales_2026_08_05.csv
T004115,S001,C078,P020,4,180000,2026-08-05 12:47:09,sales_2026_08_05.csv
T004116,S002,C087,P015,1,30000,2026-08-05 12:34:20,sales_2026_08_05.csv
T004117,S005,C029,P030,4,50000,2026-08-05 10:44:59,sales_2026_08_05.csv
T004118,S001,C047,P006,2,280000,2026-08-05 13:54:58,sales_2026_08_05.csv
T004119,S002,C066,P027,2,18000,2026-08-05 12:49:05,sales_2026_08_05.csv
T004120,S001,C055,P012,2,12000,2026-08-05 13:12:49,sales_2026_08_05.csv
T004121,S004,C022,P016,3,95000,2026-08-05 14:23:22,sales_2026_08_05.csv
T004122,S001,C044,P012,1,12000,2026-08-05 08:04:10,sales_2026_08_05.csv
T004123,S002,C070,P030,2,50000,2026-08-05 17:59:04,sales_2026_08_05.csv
T004124,S001,C038,P028,1,28000,2026-08-05 08:46:55,sales_2026_08_05.csv
T004125,S004,C038,P010,3,8000,2026-08-05 12:57:36,sales_2026_08_05.csv
T004126,S002,C001,P009,1,45000,2026-08-05 10:16:51,sales_2026_08_05.csv
T004127,S005,C051,P024,3,40000,2026-08-05 13:45:41,sales_2026_08_05.csv
T004128,S003,C083,P007,3,165000,2026-08-05 11:04:57,sales_2026_08_05.csv
T004129,S001,C060,P017,3,85000,2026-08-05 17:27:36,sales_2026_08_05.csv
T004130,S005,C063,P029,2,32000,2026-08-05 12:21:35,sales_2026_08_05.csv
T004131,S003,C001,P002,1,520000,2026-08-05 15:01:34,sales_2026_08_05.csv
T004132,S004,C043,P020,1,180000,2026-08-05 10:44:15,sales_2026_08_05.csv
T004133,S003,C014,P010,3,8000,2026-08-05 08:12:48,sales_2026_08_05.csv
T004134,S003,C093,P001,4,450000,2026-08-05 12:26:44,sales_2026_08_05.csv
T004135,S004,C046,P006,2,280000,2026-08-05 13:54:04,sales_2026_08_05.csv
T004136,S001,C056,P001,3,450000,2026-08-05 13:03:18,sales_2026_08_05.csv
T004137,S002,C011,P016,4,95000,2026-08-05 18:34:55,sales_2026_08_05.csv
T004138,S005,C020,P017,1,85000,2026-08-05 15:46:30,sales_2026_08_05.csv
T004139,S001,C063,P014,2,7000,2026-08-05 18:57:08,sales_2026_08_05.csv
T004140,S002,C099,P001,2,450000,2026-08-05 11:14:44,sales_2026_08_05.csv
T004141,S003,C029,P022,3,18000,2026-08-05 16:40:46,sales_2026_08_05.csv
T004142,S004,C048,P016,1,95000,2026-08-05 14:06:40,sales_2026_08_05.csv
T004143,S003,C055,P010,2,8000,2026-08-05 14:43:45,sales_2026_08_05.csv
T004144,S002,C069,P029,3,32000,2026-08-05 18:50:39,sales_2026_08_05.csv
